 1966M                   39.27533333  38.14861111      1.0     -5.0  Anon.                           39.27500000  38.15000000
 1966N                   69.21333333  -3.04194444     19.0     17.0  MCG-01-12-037                   69.20804167  -3.04666667
 1966O                  169.04666667  29.36027778  -9999.9  -9999.9  Anon.                          169.04750000  29.36000000
 1967A                   19.12637500   3.01666667      5.0     -0.0  Anon.                           19.12500000   3.01666667
 1967B                  169.56612500   3.86705556      3.0     -0.0  MCG+01-29-028                  169.56529167   3.86705556
 1967C                  162.10437500  12.54527778    -43.0     44.0  NGC3373                        162.11662500  12.53305556
 1967D                  178.55466667  20.03002778    -12.0      9.0  PGC037345                      178.55825000  20.02752778
 1967E                   36.59062500  42.86222222    -18.0      6.0  MCG+07-06-018                   36.59745833  42.86055556
 1967G                  241.52529167  18.33472222      1.0      5.0  Anon.                          241.52500000  18.33333333
 1967H                  184.72987500  14.41133333     80.0    -19.0  NGC4254                        184.70666667  14.41650000
 1967I                  232.02404167  28.65166667     -3.0      6.0  Anon.                          232.02500000  28.65000000
 1967J                   17.77900000  33.22941667     -9.0      9.0  PGC004234                       17.78200000  33.22691667
 1967K                   22.41454167  33.82791667    -13.0    -14.0  MCG+06-04-032                   22.41887500  33.83180556
 1968A                   49.95370833  41.50491667      7.0    -24.0  NGC1275                         49.95112500  41.51158333
 1968B                  194.89433333  27.96038889    -12.0      1.0  NGC4874                        194.89812500  27.96011111
 1968C                  165.05029167  26.71611111      1.0     -2.0  Anon.                          165.05000000  26.71666667
 1968D                  308.74304167  60.15961111     45.0     20.0  NGC6946                        308.72020833  60.15377778
 1968E                  134.33658333   2.91744444      6.0    -14.0  NGC2713                        134.33491667   2.92133333
 1968F                  175.90491667  19.09358333     -8.0     11.0  NGC3834                        175.90725000  19.09052778
 1968G                  123.97195833  20.50180556     12.0     -2.0  PGC023166                      123.96837500  20.50236111
 1968H                  194.57112500  27.13725000     -9.0      2.0  PGC044441                      194.57391667  27.13669444
 1968I                  197.20283333  -6.77502778      2.0      7.0  NGC4981                        197.20229167  -6.77697222
 1968J                  211.46725000  53.12586111     -2.0    -12.0  PGC050284                      211.46816667  53.12919444
 1968K                  240.77620833  17.17202778      8.0     -0.0  PGC084703                      240.77387500  17.17202778
 1968L                  204.25212500 -29.86638889     -5.0     -0.0  NGC5236                        204.25337500 -29.86547222
 1968M                  350.26000000  15.21991667     -5.0     -7.0  PGC086491                      350.26145833  15.22186111
 1968N                    6.31725000  30.03211111     34.0    -19.0  MCG+05-02-011                    6.30637500  30.03738889
 1968O                    6.15187500  29.28883333     -7.0      6.0  PGC001544                        6.15412500  29.28716667
 1968P                  354.39716667  26.81438889      5.0     -3.0  PGC085536                      354.39558333  26.81522222
 1968Q                   19.72120833   4.94222222     -5.0      5.0  PGC1275632                      19.72262500   4.94083333
 1968R                   22.44258333  -2.70766667     -9.0    -13.0  MCG-01-04-056                   22.44508333  -2.70405556
 1968S                  326.20370833   3.07330556      2.0     -2.0  PGC1244532                     326.20316667   3.07386111
 1968T                  246.72154167  41.25002778      2.0    -14.0  MCG+07-34-035                  246.72079167  41.25391667
 1968U                  183.31475000  43.72411111    -20.0     95.0  NGC4183                        183.32245833  43.69772222
 1968V                  111.66625000  85.76527778    -35.0     36.0  NGC2276                        111.79758333  85.75527778
 1968W                  111.77133333  85.75722222     -7.0      7.0  NGC2276                        111.79758333  85.75527778
 1968X                  196.05033333 -10.33730556    -35.0      8.0  NGC4939                        196.05995833 -10.33961111
 1968Y                   23.14233333  32.31427778     -1.0      5.0  PGC005747                       23.14266667  32.31288889
 1968Z                  357.73537500  27.16447222    -24.0     61.0  NGC7768                        357.74287500  27.14752778
 1968aa                 196.96262500  -5.00738889     12.0     36.0  NGC4975                        196.95929167  -5.01738889
 1969A                   -9.00000000 -99.00000000  -9999.9  -9999.9  NGC1369                         54.18758333 -36.25530556
 1969B                  167.83779167  55.67063889    -84.0    -12.0  NGC3556                        167.87916667  55.67397222
 1969C                  175.32433333  47.69247222      9.0      6.0  NGC3811                        175.32062500  47.69080556
 1969D                   79.42712500   5.86136111     -2.0      5.0  PGC017055                       79.42770833   5.85997222
 1969E                  188.50970833   7.69172222    -11.0    -27.0  NGC4526                        188.51279167   7.69922222
 1969F                  200.01837500 -17.12447222     -4.0    -10.0  MCG-03-34-048                  200.01954167 -17.12169444
 1969G                  188.45879167   5.89552778      4.0      7.0  PGC1290891                     188.45766667   5.89358333
 1969H                  192.61658333  25.50366667     18.0     10.0  NGC4725                        192.61104167  25.50088889
 1969I                  239.49500000  19.47750000     -0.0      9.0  Anon.                          239.49500000  19.47500000
 1969J                   21.64150000  31.61816667      5.0      7.0  MCG+05-04-059                   21.64000000  31.61633333
 1969K                  355.19945833  26.82991667     13.0    -19.0  UGC12733                       355.19541667  26.83519444
 1969L                   40.94300000  37.31038889    190.0   -110.0  NGC1058                         40.87662500  37.34094444
 1969M                   52.46887500  40.02936111     15.0     -1.0  PGC012992                       52.46341667  40.02963889
 1969N                   22.59750000  -0.95111111     -9.0     -4.0  Anon.                           22.60000000  -0.95000000
 1969O                   16.59833333   3.14805556     -6.0     -7.0  Anon.                           16.60000000   3.15000000
 1969P                  308.71375000  60.10413889     -5.0   -180.0  NGC6946                        308.72020833  60.15377778
 1970A                  188.16945833  14.04258333    -17.0    -26.0  IC3476                         188.17433333  14.04980556
 1970B                  164.25029167  14.08527778      1.0      7.0  Anon.                          164.25000000  14.08333333
 1970C                  195.15037500  -6.46833333     -9.0     29.0  MCG-01-33-068                  195.15287500  -6.47638889
 1970D                  159.47045833  10.76175000      6.0     12.0  PGC031589                      159.46875000  10.75841667
 1970E                  181.00091667  51.91527778      2.0     -5.0  Anon.                          181.00000000  51.91666667
